SALES ,CLICKS,IMPS,Avg POS
0,3,46,8.5
0,2,69,9.9
0,6,74,6.7
0,5,62,7.9
0,10,157,11.5
0,4,97,6.2
0,9,101,7.2
0,6,69,6.4
0,8,92,5.9
0,6,42,5.7
0,9,170,1.5
0,5,205,1.6
0,9,259,1.4
0,15,324,1.6
0,1,162,3.8
0,1,117,4.9
0,1,160,4.3
0,7,200,1.9
0,1,147,3.8
0,2,100,4.6
0,3,178,1.7
0,11,205,1.5
0,4,51,1.6
0,1,16,5.4
0,5,228,4.5
0,3,216,5.7
0,4,256,4.1
0,7,300,4.1
0,7,254,4
0,4,281,3.9
0,4,267,4.1
0,5,293,3.9
0,3,232,4.2
0,5,256,4.2
0,7,283,3.9
0,4,291,4.1
0,7,331,3.8
0,6,284,3.8
0,7,268,3.6
0,8,255,4
0,2,217,3.9
0,9,310,3.7
1,11,306,3.3
0,5,384,2.6
0,15,385,2.3
0,5,385,2.5
0,5,323,2.7
0,10,379,3
0,5,350,3.3
0,16,402,3
0,11,416,2.5
0,6,415,3
0,6,322,3.7
0,3,322,3.3
0,16,410,3.5
0,10,348,4
0,10,271,4
0,9,317,3.8
0,2,253,3.6
0,1,270,4
0,4,309,3
0,4,296,3.3
0,6,266,3.8
0,12,310,3.5
0,6,330,3.8
0,7,280,3.8
0,5,251,4
0,8,250,4.4
0,2,191,5.4
0,4,183,5
0,3,226,4.5
0,7,255,4.9
0,4,226,4.8
0,2,82,4.8
0,6,221,2.7
0,1,75,2.7
0,11,421,2.8
0,4,116,2.8
0,2,8,1.1
0,26,433,1.2
0,2,42,1
0,1,17,12
0,1,16,31.1
0,1,27,25.1
0,1,18,32.4
0,1,25,44.7
0,2,113,21.9
0,3,92,15.4
0,2,93,14.3
0,2,55,17.4
0,3,111,12.4
0,1,145,13
0,5,132,13.4
0,7,152,13.5
0,1,97,12.8
0,6,100,14.4
0,5,151,13.2
0,3,195,10.6
0,4,217,12.8
0,6,199,11.2
0,3,189,12.1
0,4,129,13.1
0,2,110,13.7
0,1,125,15.5
0,2,149,13.4
0,1,120,22.6
0,3,79,19.6
0,2,126,32.9
0,1,72,19
0,2,98,15.9
0,2,110,19.4
0,2,66,17.9
0,5,126,15.5
0,9,129,14.8
0,2,166,15.4
0,2,30,12.3
1,3,153,12.7
0,5,161,22.4
0,6,168,13.3
1,5,215,15.5
0,7,241,12.5
0,10,251,11
0,8,368,10.5
0,16,452,10
0,7,241,11.8
0,6,158,12.2
0,2,181,13.6
0,9,208,11.9
0,10,312,10.7
0,23,457,9
0,12,345,11.9
0,6,417,10.6
0,11,444,11.3
0,7,468,9.2
0,7,372,10.2
0,13,432,10.3
0,8,477,9.7
0,17,545,10.9
0,11,499,10.2
0,19,1010,8.6
0,15,787,10.2
0,8,508,9.4
0,3,370,11.6
0,2,221,15.2
0,3,281,16.4
0,6,323,14.3
0,8,253,14.9
1,3,204,13.2
0,9,280,12.9
0,4,366,10.2
0,19,595,10.1
1,9,543,9.8
1,10,148,1.5
0,3,109,1.9
0,9,200,1.7
0,6,202,1.8
0,6,193,1.9
0,7,143,1.9
0,7,164,1.9
0,1,15,1.3
0,5,200,2.1
0,9,209,2
0,4,241,1.8
0,8,212,1.7
0,5,158,1.8
0,3,158,1.9
1,5,166,1.8
1,13,317,1.6
0,20,391,1.6
0,13,378,1.8
0,10,308,1.6
0,28,429,1.4
0,12,301,1.7
0,12,268,1.7
0,20,458,1.8
0,30,563,1.3
0,25,606,1.4
0,3,152,4.1
0,5,131,4.9
1,7,123,4.7
0,5,229,3.2
0,8,189,3.7
0,2,209,3.3
0,7,188,3.5
0,8,160,3.3
0,3,189,3.4
0,4,138,3.7
0,9,223,3.4
0,5,228,3.6
0,8,204,3.8
0,6,229,3.2
0,7,181,3.7
0,4,213,3.5
0,5,177,3.7
0,1,180,3.8
0,7,181,4
0,8,184,3.7
0,8,250,2.6
0,14,234,2.2
0,5,248,2.7
0,6,209,2.9
0,9,278,3.1
0,12,269,3.2
0,8,291,3.1
0,14,324,2.9
0,14,200,2.8
0,5,205,3.7
0,7,261,3.7
0,7,176,3.5
0,4,122,4.5
0,7,126,4.4
0,6,176,4.7
0,2,140,4.4
0,4,150,4.8
0,1,132,4.2
0,4,117,4.3
0,6,184,5
0,4,169,4.9
0,9,218,4.1
0,4,125,4.2
0,4,125,4.4
0,1,95,5.1
0,1,50,6.6
0,2,85,6.2
0,3,83,6.4
0,1,66,5.7
0,2,61,6.1
0,4,88,5.8
0,5,80,6.8
0,2,52,6.3
0,1,70,7.1
0,6,183,4.1
0,4,116,5.1
0,8,254,3.1
0,9,170,4.7
0,5,153,6.5
0,8,153,6.6
0,3,128,6.3
0,50,597,1.4
0,5,97,3.4
0,1,60,7.5
0,3,24,3.7
0,1,7,3.9
0,1,6,4.7
0,1,5,2.6
0,1,17,1.2
0,1,4,2.8
0,1,11,3.4
0,1,1,1
0,2,13,3.6
0,1,12,3.1
0,1,4,1.3
0,1,3,1
0,1,5,1.2
0,2,6,1.5
0,1,5,1.6
0,1,24,1.1
0,3,9,1.1
0,1,11,2
0,1,8,3.8
0,1,4,2
0,1,4,3.5
0,2,5,1.4
0,1,8,1.8
0,1,7,2.4
0,1,2,2.5
0,1,16,1.1
0,1,6,2.2
0,1,2,9.5
0,1,3,9.3
0,1,3,9.7
0,1,5,2
0,1,1,2
0,1,8,2.9
0,1,2,4.5
0,1,11,6.5
0,1,1,1
0,1,16,1.9
0,1,4,1
0,1,5,2.6
0,1,7,4.6
0,1,6,1.3
0,1,2,2
0,2,5,1.2
0,1,3,2
0,1,3,2
0,1,21,1.1
0,1,6,8
0,1,5,9
0,1,4,1.3
0,2,45,2
0,1,17,7.8
0,1,29,9
0,1,10,8.2
0,2,49,7.8
0,1,6,5.5
0,1,24,6.4
0,1,19,6.6
0,2,2,6.5
0,2,17,3.6
0,1,3,4.3
0,2,13,4.1
0,1,7,4.4
0,2,9,4.6
0,2,9,3.8
0,1,6,4.2
0,2,5,3.2
0,1,3,2
0,1,11,5.1
0,1,4,3.8
0,1,10,3.4
0,1,11,8.9
0,1,17,11.1
0,2,20,4.8
0,1,9,4.9
0,2,18,3.9
0,2,22,4.5
0,3,18,4.3
0,1,15,4.7
0,1,32,5.7
0,1,12,5.4
0,1,20,4.9
0,1,6,4.8
0,1,19,7.5
0,1,11,7.9
0,1,16,8.4
0,2,15,7
0,2,17,7.2
0,1,4,4.8
0,1,139,9.2
0,1,126,8
0,3,157,7.9
0,2,158,6.1
0,6,414,4.7
0,5,83,5.4
0,11,472,4.8
0,2,175,9.4
0,3,277,6.5
0,1,159,6.6
0,3,153,8.9
0,7,410,4.2
0,8,679,3.9
0,13,516,4.1
0,11,515,4.2
0,7,465,4.6
0,17,542,3.4
0,19,805,3.1
0,17,617,3.1
1,19,674,3.8
0,10,619,3.3
0,14,592,3.8
0,14,587,4.3
0,12,511,3.9
0,5,415,3.7
0,10,537,4.6
0,11,469,4
0,7,469,3.6
0,9,447,3.7
0,9,455,3.9
0,10,468,3.7
0,6,539,3.6
0,8,378,3.8
0,6,487,3.7
0,7,526,3.9
0,6,463,3.7
0,6,517,3.9
0,4,422,3.4
0,8,382,4.1
0,2,332,4
0,7,458,3.4
0,7,456,3.8
0,15,438,3.7
0,9,434,4.4
1,13,396,4.1
0,7,342,4.5
0,5,347,4.4
0,4,396,3.8
0,9,414,4.2
0,7,443,3.8
0,5,363,3.6
0,7,385,3.5
0,7,349,4.1
0,11,467,3.9
0,7,365,4
0,8,444,4
0,3,391,4.9
0,7,258,4.2
0,2,312,4.5
0,4,348,4.3
0,2,292,4.1
0,1,418,3.7
0,5,379,4.1
0,3,366,4.6
0,4,316,4
0,2,251,4.5
0,6,320,4.7
0,3,251,4.3
0,2,281,3.9
0,8,443,4.6
0,6,349,5.8
0,4,373,5.1
0,2,330,4.3
0,2,304,4.4
0,1,145,4.1
0,2,204,4.8
0,1,189,5.1
0,3,193,4.6
0,2,73,10.2
0,2,193,4.6
0,1,173,4.6
0,2,171,4.5
0,1,231,4.8
0,3,370,3.1
0,1,14,3
0,1,12,3.8
0,3,21,4
0,1,4,4
0,1,5,4.2
0,1,8,10.6
0,1,10,9.2
1,8,242,5.4
0,49,595,1.2
0,15,371,4.2
0,10,232,5.3
0,12,478,5.3
0,5,270,5.5
0,14,324,5.9
0,1,37,5.3
1,2,88,5.2
0,8,214,5.2
0,12,268,5.1
1,4,297,5.1
0,35,538,1.3
0,36,534,1.2
0,8,267,3.5
0,10,373,4.7
0,8,230,5.1
0,15,313,5.4
0,6,358,5
0,9,261,4.5
0,12,300,4.4
0,15,421,3.1
0,12,337,3
0,15,512,4.1
1,19,357,3.1
0,13,291,3.8
0,25,334,3.1
0,9,205,3.5
0,15,310,2.9
1,14,284,3.1
0,14,262,3.3
0,18,302,3.2
0,13,222,3
1,6,246,3.3
0,16,295,3.3
0,13,324,2.6
0,14,270,3.3
1,17,255,3.1
0,17,297,2.4
0,18,275,2.6
0,12,274,3.1
0,16,273,3.1
0,12,352,2.4
1,15,316,2.9
0,13,269,2.8
0,16,327,3
1,18,260,2.7
0,18,301,2.3
0,18,280,2.8
0,24,268,2.4
0,16,327,2.4
0,9,228,3.2
0,14,231,3.7
0,11,231,3.4
0,14,361,3.6
0,3,215,4.1
1,16,270,4.6
0,7,199,3.3
0,17,228,3.2
0,15,284,3.8
0,10,300,4.2
0,9,164,4.5
0,2,146,5.9
0,5,177,4.6
0,3,208,4.2
1,9,326,5.2
0,4,288,4.8
0,4,241,4.8
0,4,166,4.4
0,4,219,4.6
0,7,297,4.9
0,2,132,5.7
0,1,147,7.2
0,3,145,10.4
0,2,97,7.5
1,2,110,6.6
0,1,116,5.8
0,2,60,7.5
0,1,53,7.6
0,14,190,1.6
0,3,151,2.6
0,1,41,9.3
0,1,44,7.2
0,1,28,8.8
0,4,67,7.7
0,1,5,1
0,1,5,1
0,1,4,2.5
0,1,14,1.3
0,1,11,1.5
0,1,11,8
0,1,3,1
0,2,2,1
0,1,6,1.2
0,6,31,1.5
0,1,5,1
0,1,2,1
0,2,4,1.3
0,2,11,1.8
0,1,11,1.2
0,2,12,1.4
0,5,11,1.5
0,1,3,1.3
0,5,110,1
0,13,119,1
0,7,59,1.1
1,14,133,1
1,18,110,1
0,9,131,1.1
1,7,77,1
0,10,52,1.2
1,5,63,1.1
1,11,69,1
1,9,144,1
0,9,74,1.1
0,2,91,1.5
1,8,81,1.1
1,5,68,1.1
0,8,108,1.1
0,10,78,1.2
1,15,115,1.3
0,7,65,1
0,14,156,1.1
0,10,83,1.1
0,7,125,1.1
0,13,80,1
0,14,145,1.1
1,14,159,1
1,8,105,1
1,8,103,1
0,6,151,1
0,9,55,1
0,6,88,1.1
1,11,112,1
1,13,130,1
0,7,79,1.1
1,13,105,1
1,8,95,1.4
0,15,106,1.1
0,6,69,1.1
0,5,92,1.1
0,12,99,1
0,5,133,1
0,7,77,1.1
1,5,101,1
0,8,92,1.2
1,12,70,1.1
1,17,87,1
1,6,114,1.1
1,11,96,1
0,9,107,1.1
1,7,110,1.1
1,17,107,1.1
1,7,81,1
0,15,133,1
0,11,88,1.1
0,8,81,1
0,12,161,1
0,12,96,1
0,13,87,1.1
0,7,66,1.1
1,11,71,1.1
0,13,149,1.6
1,6,135,1
0,6,118,1.1
1,15,83,1
1,9,103,1.2
0,11,93,1
0,4,71,1.2
0,10,78,1.1
0,12,67,1
1,13,106,1
1,6,109,1
0,8,52,1
1,4,75,1.1
0,10,72,1
1,7,140,1
0,7,103,1
1,14,163,1
0,16,81,1
0,18,117,1
0,6,59,1
1,7,58,1.2
1,20,92,1.2
0,12,79,1.7
0,7,73,3.7
0,8,81,2.2
1,8,64,1.1
0,8,60,1
1,17,100,1.1
1,15,148,1.1
0,15,114,1.1
1,11,73,1.2
0,1,5,3.6
0,2,10,2.4
0,1,1,2
1,1,2,2
0,1,1,2
0,1,4,1.5
0,1,4,2.8
0,1,4,1.5
0,1,12,2.2
0,1,10,2
0,1,8,2
0,1,4,2
1,2,22,2.4
0,1,7,2.4
1,2,15,2.6
0,3,23,1.9
0,1,21,1.6
0,2,11,1
0,1,12,1.1
0,1,3,1.3
0,2,6,2.8
0,2,13,1.8
0,3,8,2
0,1,13,1.9
0,2,6,2.5
0,1,12,1.7
0,1,3,1.3
0,1,36,2.3
0,1,6,1
0,1,15,1.4
0,2,4,1.5
0,1,10,4.9
0,2,2,1.5
0,1,3,1.7
0,1,4,1.8
0,1,104,15.3
0,3,96,13.6
0,1,93,16
0,2,45,16.6
0,3,94,12.7
1,2,67,16.5
0,1,61,14.8
0,2,62,17.2
0,1,47,16
0,1,39,18.4
0,2,51,18.5
0,1,50,19.4
0,1,41,19.2
0,3,65,19
0,1,50,21.8
0,1,50,19.9
0,3,125,8.6
0,6,226,7.9
0,4,196,8.1
0,7,319,6.7
0,6,290,6.8
0,8,244,7.6
0,7,208,6.5
0,2,174,7.9
0,2,144,8
0,3,159,6.8
0,5,165,6.9
0,6,143,7
1,8,182,8.5
0,5,255,7.1
0,4,206,6.9
0,3,148,8.1
0,6,209,7.5
0,7,199,7.6
0,3,182,6.6
0,4,262,7.9
0,2,241,7.6
0,4,232,8.2
0,2,172,8
0,2,190,8.1
0,4,227,9
0,4,187,6.8
0,3,180,6.6
0,2,150,8.1
0,4,180,8.4
0,3,119,8.2
0,5,71,8.9
0,3,92,9.1
1,1,88,6.4
0,3,159,7.9
0,2,158,7.4
0,7,213,7.1
0,5,185,6.6
0,1,191,7.5
0,4,245,7.1
1,5,480,4.3
0,24,868,1.5
0,18,956,1.7
0,25,886,1.6
0,23,818,1.5
0,17,546,2.6
0,1,124,8
0,5,167,6.7
0,1,187,6.8
0,4,239,7.5
0,2,129,6.8
0,9,218,7
0,5,192,6.5
0,5,214,6
0,2,353,8.3
1,2,200,6.4
0,31,671,1.5
0,3,266,3.1
0,7,175,6.5
0,1,117,9.8
0,1,135,6.7
0,2,98,7.6
0,2,152,7.7
0,1,130,8.1
0,5,136,8.1
0,5,108,8.4
0,3,82,7.9
0,2,140,9.6
0,2,52,1.9
0,1,26,2.3
0,2,42,1.5
0,3,42,1.8
0,1,27,1.3
0,4,33,1.2
0,4,23,1.4
0,2,23,1.5
0,4,31,1.3
0,2,24,2
0,5,34,1.3
0,5,27,1.3
0,1,22,2
0,2,24,2
0,2,30,1.8
0,2,25,2.2
0,1,17,1.8
0,2,22,2.3
0,2,28,2.1
0,3,54,1.4
0,2,37,1.7
0,4,44,1.4
0,1,35,1.5
0,4,25,1.7
0,4,27,2.3
0,3,25,1.6
0,4,51,1.1
0,2,30,1.3
0,3,30,1.2
0,4,23,1.7
0,3,32,2
0,3,25,1.6
0,1,39,1.7
0,2,15,1.5
0,4,47,1.7
0,4,31,2
0,3,30,1.5
0,1,49,1.1
0,4,62,1.2
0,4,67,1.1
0,3,34,1.2
0,2,48,1.1
0,1,15,1
0,5,34,1.1
0,2,26,1.2
0,1,41,1.1
0,2,43,1
0,4,43,1
0,2,35,1
0,1,5,10.8
0,1,1,15
0,1,20,2.6
0,1,14,2.6
0,1,32,2.8
0,1,35,2
0,3,23,1.8
0,2,29,2.3
0,1,34,2.3
0,4,31,2.1
0,1,24,2.3
0,1,30,1.6
0,1,23,1.7
0,2,42,2.1
0,2,32,2.4
0,4,38,2.7
0,3,63,2
0,3,34,2.3
0,4,30,1.9
0,2,38,2.7
0,3,26,2.7
0,1,17,2.2
0,3,32,2.4
0,2,30,2.1
0,3,28,1.8
0,2,26,1.2
0,4,26,1.2
1,1,19,1.7
0,2,26,1
0,4,35,1
0,2,26,1
0,2,25,1
0,4,17,1.1
0,1,24,3.7
0,1,26,2.1
0,1,17,2.5
1,1,40,2.3
0,3,52,1.9
0,3,38,1
0,4,41,1
0,3,45,1
1,2,28,1
0,2,24,1
0,2,45,1
0,1,24,1.1
0,4,31,1.2
1,5,25,1
0,5,47,1
0,2,41,1
0,3,33,1.1
0,2,17,1
0,2,35,1
0,3,29,1
0,1,16,1
0,2,14,1
0,2,26,1
0,2,35,1
0,3,20,1
0,2,22,1
0,3,32,1
0,4,19,1
0,3,33,1
0,3,30,1
0,4,36,1
0,1,33,1
0,1,29,1
0,3,24,1
0,4,23,1
0,1,24,1
0,3,30,1.1
0,5,34,1
0,5,28,1
0,2,38,1.1
0,2,27,1.3
0,5,55,1.1
0,1,1,5
0,1,1,11
0,1,11,8.9
0,1,20,7.8
0,1,7,8.3
0,2,14,8.2
0,1,23,9.4
0,1,3,8.7
0,1,8,5.9
0,1,12,8.9
0,1,9,1.2
0,1,5,2.2
0,1,13,1
0,1,20,1.4
0,1,8,1.5
0,1,6,1.5
0,1,10,1
0,2,26,1
0,1,10,1
0,3,25,1
0,10,77,1
0,1,4,1
0,1,17,1
0,5,17,1
0,3,18,1
0,1,20,1
0,2,4,1
0,1,13,1
0,3,10,1
0,3,12,1
0,1,10,1
0,1,4,1
0,5,28,1
0,1,7,1
0,1,16,1.1
0,2,12,1
0,5,61,1
0,1,11,1
0,1,6,1.3
0,1,14,1
0,2,26,1
0,6,40,1.1
0,6,26,1
1,1,14,1
0,2,13,1
0,1,15,1
0,5,29,1
0,1,20,1
0,4,15,1.1
0,2,23,1
0,1,4,1
0,3,6,1
0,2,10,1
0,1,8,1
0,1,14,1
0,3,11,1
0,3,21,1
0,3,18,1
0,2,27,1
0,2,10,1
0,1,5,1
0,2,24,1
0,3,24,1
0,4,20,1
0,2,17,1.1
0,5,28,1
0,1,4,1
0,1,15,1
0,1,7,1
0,4,18,1
0,1,7,1
0,2,41,1
0,6,41,1
0,1,16,1
0,2,24,1
0,2,16,1
1,4,17,1.1
0,2,17,1.1
0,1,14,1
0,3,18,1.1
0,4,32,1.2
0,4,9,1.1
0,1,22,1.7
0,2,18,1.1
0,2,14,2.6
0,2,10,2.4
0,2,10,2.7
0,2,13,2.6
0,2,12,4.4
0,2,17,2.4
0,3,33,2.1
0,4,45,1.7
0,3,32,1.9
0,1,10,2.6
0,2,15,2.3
0,2,17,1.8
0,2,9,4.8
0,3,9,2.3
0,3,26,4.6
0,3,37,7.2
0,3,29,4.2
0,8,40,4.4
0,3,34,2.7
1,4,35,2.2
0,3,31,4
0,6,95,4.5
0,5,47,3
0,7,32,3.2
0,5,28,2.8
0,5,34,3.1
0,2,11,3.7
0,3,29,3.7
0,2,17,4.5
0,2,34,6.5
0,4,39,4.5
0,2,33,4.4
0,2,45,5.4
0,2,48,5.3
0,5,33,2.5
0,4,49,5.8
0,3,34,2.4
0,11,62,1.6
0,9,78,1.4
0,7,77,1.3
1,5,42,2.5
0,5,63,1.7
0,1,40,1.7
0,13,118,1.6
0,16,122,1.4
0,6,78,3.6
0,3,48,5
0,6,70,4.2
1,14,136,1.5
0,18,134,1.5
0,8,101,2.6
0,3,98,5.8
0,5,78,6.8
0,1,63,6.2
0,1,59,6.8
0,5,65,6.4
0,3,63,7.5
1,5,93,5.8
0,1,56,6.6
0,3,58,6.5
0,4,70,6.3
0,1,50,6.1
0,2,42,5.2
0,2,57,4.8
0,2,65,6.3
0,3,66,4.7
0,2,76,5.7
0,1,58,5.5
0,3,45,5.7
0,6,49,5.4
0,5,73,5.7
0,2,90,5.4
0,2,57,5.3
0,6,127,6.1
0,3,70,5.4
0,1,71,6.5
0,8,82,5.3
0,2,55,5.5
0,2,50,5.9
0,14,176,1.3
0,11,134,1.9
1,6,65,5.9
0,6,59,4.6
1,4,88,6.8
1,30,211,1.4
0,32,164,1.7
0,23,239,1.4
0,20,189,1.7
0,1,74,2.9
0,3,59,7
0,40,360,1.4
0,3,74,4.1
0,1,10,10.4
0,1,30,4.7
0,3,49,9
0,3,47,6
0,1,32,6.2
0,2,52,6.4
0,2,63,6.4
0,1,19,1.5
0,2,23,1.4
0,1,15,1.2
0,1,16,1.5
0,2,49,2.3
0,2,35,1.5
1,2,17,1.4
0,2,28,1.2
0,1,21,1.2
0,10,133,1.3
0,1,35,1.3
0,5,184,1.1
0,3,30,1.3
0,4,42,1.3
0,2,68,1.3
0,1,29,1.3
0,4,48,1.3
0,2,27,1.2
0,1,52,1.2
0,1,28,1.2
0,2,28,1.4
0,2,87,1.1
0,2,31,1.2
0,2,19,1.1
0,1,34,1.2
0,3,50,1.2
0,3,63,1.2
0,1,31,1.3
0,2,29,1.3
0,1,44,1.2
1,3,26,1.2
0,1,43,1.3
0,1,25,1
0,1,12,1
0,1,28,1
0,1,39,1
0,3,77,1
0,2,54,1
0,3,46,1
0,1,26,1
0,2,38,1
0,2,30,1.1
0,5,62,1.1
0,2,44,1
0,1,26,1.5
0,1,27,1.3
0,1,34,1.7
0,2,32,2
0,1,23,1.7
0,2,24,1.7
0,3,40,2
0,1,36,1.8
0,2,56,1.9
0,2,34,1.9
0,1,26,1.3
0,1,23,2
0,1,20,1.8
0,1,35,2
0,1,11,2.6
0,1,5,2
0,2,22,1
0,1,10,1.2
0,1,13,1.8
0,1,5,1
0,1,4,1
0,1,2,1.5
0,1,4,1.3
0,2,4,1
0,2,4,1
0,1,14,1
0,1,3,1
0,1,12,1.2
0,1,8,1
0,2,9,1.1
0,1,9,1
0,2,7,1.1
0,1,13,1
0,2,6,1
0,1,6,1.2
0,1,4,1
0,1,7,1
0,1,3,1
0,1,4,2
0,2,48,1.4
0,5,48,1.2
0,5,57,1.3
0,6,63,1.1
0,2,73,1.2
0,6,73,1.5
0,7,56,1.3
0,5,81,1.2
0,8,54,1.3
0,8,43,1.2
0,5,47,1.3
0,2,43,1.2
0,8,82,1.1
1,8,59,1.2
1,4,32,1.3
1,7,48,1.4
1,10,90,1.3
1,25,226,1.3
0,4,64,1.4
0,22,209,1.1
0,11,71,1.4
1,11,124,1.3
0,3,37,1.1
1,9,108,1.3
1,8,92,1.3
0,6,55,1.3
0,2,49,1.3
0,3,69,1.2
0,7,85,1.2
0,4,72,1.2
0,7,104,1.2
0,8,115,1.2
0,6,81,1.2
0,13,97,1.1
0,5,54,1.3
0,5,71,1.3
0,6,74,1.3
0,3,60,1.1
0,8,85,1.2
0,5,83,1.2
0,7,68,1.2
0,11,122,1.2
1,11,69,1.2
0,7,63,1.3
1,11,131,1.3
1,19,128,1.2
1,10,55,1.2
0,5,65,1.1
0,8,81,1.1
1,17,94,1
0,9,78,1
0,10,69,1
0,9,94,1
0,14,114,1
0,10,57,1
0,13,98,1
0,8,92,1
0,10,73,1
0,4,82,1
0,6,122,1
0,18,115,1
0,21,210,1
1,11,120,1
0,9,92,1
1,10,80,1.1
0,12,83,1
0,7,80,1
0,5,68,1.6
0,2,80,2.5
0,4,65,2.2
0,10,84,2.2
0,6,74,1
0,9,99,2.2
0,13,112,1
1,5,163,1.6
0,10,151,1
0,10,113,1
0,12,89,1
0,11,103,1
0,5,104,1
0,16,154,1
0,13,105,1.1
1,8,94,1.1
0,9,105,1
0,3,118,1.1
0,2,77,2.2
0,10,114,1.5
0,11,129,1.6
0,9,135,2.3
0,4,89,3.2
0,1,12,3.7
0,1,13,4.8
1,1,10,3.7
0,1,5,5.8
0,3,15,5.1
0,1,3,5
0,1,5,4.4
0,1,3,3.7
0,1,9,4.2
0,1,9,5.4
0,2,8,5.5
0,1,6,3.7
0,1,12,3.1
0,1,15,2.9
0,2,10,5.7
0,1,21,4.4
0,2,14,3.7
0,2,6,4
0,2,43,4.3
0,2,12,3.3
0,1,19,3.6
1,2,19,4.1
0,2,18,4.5
0,3,19,5.1
0,1,10,2.3
0,1,18,16.4
0,1,10,3.9
0,2,18,3.3
0,1,15,2.9
0,4,20,2.6
0,2,22,2.9
0,1,17,3.3
0,1,14,6.5
0,2,22,4.8
1,1,18,2.8
0,2,7,2.4
0,1,20,3.8
0,2,19,4.2
0,2,21,3.7
0,2,28,3.6
0,1,8,2.6
0,1,10,3.7
0,1,15,3.9
0,2,5,2.8
0,1,6,3
0,1,8,2.5
0,2,23,3.2
0,1,14,5.3
0,1,14,4
0,1,6,2.8
0,1,3,4
0,2,11,2
0,5,123,1
0,5,67,1
0,10,94,1
1,4,96,1
0,19,137,1
0,11,110,1
0,4,76,1.2
1,10,111,1.2
1,11,126,1
0,9,86,1
1,16,135,1
1,13,143,1
0,6,98,1
1,16,142,1
1,12,133,1
0,7,88,1
0,17,153,1
0,16,189,1
0,11,141,1.2
0,19,231,1
0,12,135,1
0,14,114,1
0,10,136,1
0,10,117,1
1,14,175,1
0,7,148,1
0,10,132,1
0,11,142,1
0,14,126,1
0,7,144,1
0,8,94,1
0,17,157,1
0,9,138,1
0,6,132,1
0,10,135,1
0,9,136,1
0,10,149,1
0,11,94,1
1,10,128,1
0,7,117,1
1,9,143,1
0,12,156,1
1,24,128,1
0,20,117,1
0,8,137,1
1,18,154,1
0,10,118,1
0,17,179,1
0,16,135,1
1,25,119,1
0,2,58,1
0,11,138,1.2
0,12,155,1.1
0,24,161,1.1
0,13,147,1.4
0,9,182,1.4
0,8,143,2
0,9,139,2.3
0,9,123,2.3
0,15,163,1.8
0,11,196,2
1,17,163,2
0,13,185,2.2
0,14,190,1.9
0,9,134,2.1
0,8,168,2
0,13,162,2
0,10,135,2
0,5,126,2.6
0,2,90,2.5
0,9,107,2
0,2,118,2
0,8,131,2.1
1,13,168,2.1
1,19,163,1
0,10,180,1
1,17,171,1
0,13,138,1
0,11,113,1.1
0,7,105,1
0,20,164,1
1,22,179,1
0,9,209,1
0,12,176,1
0,6,140,1
0,8,106,1.5
0,25,174,1
0,13,199,1.3
1,9,155,1.9
0,9,148,1.6
0,1,20,15.7
0,1,18,21.7
0,2,28,14.1
0,1,14,11.2
0,2,88,7.9
0,5,105,5.3
0,4,132,5.8
0,1,116,7.2
0,4,87,7.1
0,5,126,4.2
0,2,140,3.1
0,10,192,2.9
0,6,138,3.6
0,8,120,3.1
0,8,119,2.8
0,5,113,3.3
0,7,124,3.1
0,10,127,2.9
0,2,115,3
0,4,47,5.5
0,2,45,4.9
0,2,18,5.2
0,4,113,2.8
0,2,83,5.9
0,3,66,8.9
0,2,93,6.7
0,1,2,43.5
1,3,55,2.7
0,1,41,3.5
0,4,53,4.3
0,2,22,2.8
0,9,62,2.6
0,1,41,2.7
0,1,38,2.6
0,1,27,3.6
0,1,15,3.6
0,1,10,3.6
0,2,34,3
0,2,27,1.7
0,1,47,1.9
0,1,43,1.3
0,3,47,1.3
0,1,21,1.3
0,3,33,1
0,2,36,1.1
0,2,30,1.1
0,2,26,1.8
0,4,32,1.3
0,1,17,1.4
0,2,24,1.3
0,3,28,1.5
0,1,19,2.2
0,2,17,1.4
1,3,19,1.4
0,1,17,1.4
0,1,22,1.2
0,1,13,1.2
0,4,13,1.2
0,2,21,1.2
0,1,15,1.1
0,1,8,1.3
0,2,12,1
0,1,13,1.1
0,2,6,1
0,1,11,1.1
0,4,28,1.1
0,1,25,1
0,2,19,1.1
0,2,21,1.1
0,1,20,1
0,1,10,1
0,6,14,1.5
0,1,7,1.4
0,2,5,1
0,1,3,1.3
0,2,2,1
0,1,8,1
0,1,5,1.2
0,2,5,1.2
0,1,7,1
0,2,14,1
0,1,5,1.2
0,3,10,1
0,1,5,1
0,2,5,1
0,2,12,1.1
1,5,10,1
0,1,6,1
0,3,4,1
0,2,5,1
0,1,4,1
0,2,12,1
0,2,8,1
0,2,12,1
0,2,12,1.1
0,3,9,1.1
0,2,8,1
0,2,26,1
0,1,1,1
0,2,10,1
0,2,6,1
0,2,3,1
0,2,8,1
0,2,3,1
0,2,6,1
0,1,4,1
0,2,10,1
0,1,14,1.5
0,2,11,1
0,1,2,1
0,1,3,1
0,1,6,2.3
0,1,7,2.4
0,1,5,2.2
0,1,7,2.6
0,1,4,2
0,1,5,2.2
0,1,6,1.8
0,1,2,4
0,1,3,1.7
0,1,75,1.1
0,16,572,1.1
0,7,552,1.1
0,1,1,1
